gene_symbol,gene_id,chrom,upstream_distance_bp,upstream_distance_label,rs127_major,rs127_minor,scrambled_control,T_minus_G,T_minus_native
ADGRF4,ENSG00000153294.12,chr6,1000.0,1k,0.0025943363844072,0.0124392357903858,0.0002975356661507,0.0098448994059786,
ADGRF4,ENSG00000153294.12,chr6,10000.0,10k,0.0006891374132449,0.0022256386426054,0.0003064559862771,0.0015365012293605002,
ADGRF4,ENSG00000153294.12,chr6,100000.0,100k,0.0003299161010927,0.0003566494745224,0.0003207119109282,2.6733373429700007e-05,
ADGRF4,ENSG00000153294.12,chr6,500000.0,500k,0.000320464910184,0.0003190670979625,0.0003207879716541,-1.397812221500005e-06,
ADGRG4,ENSG00000156920.11,chrX,0.0,0,5.602490748790509e-05,0.0001876742175881,6.832390578206382e-05,0.0001316493101001949,
ADGRG4,ENSG00000156920.11,chrX,20.0,20,4.4460973919935765e-05,0.0001807861062263,9.138471120409807e-05,0.00013632513230636424,
ADGRG4,ENSG00000156920.11,chrX,30.0,30,3.191395805395087e-05,0.0001344183278858,6.717005321270054e-05,0.00010250436983184913,
ADGRG4,ENSG00000156920.11,chrX,100.0,100,2.992064773841344e-05,0.0001720933925345,3.755659511481059e-05,0.00014217274479608655,
ADGRG4,ENSG00000156920.11,chrX,1000.0,1k,1.3663371147962349e-05,3.450321599078866e-05,2.28384764566064e-05,2.0839844842826314e-05,
ADGRG4,ENSG00000156920.11,chrX,10000.0,10k,8.143864329169533e-06,1.3005763132591924e-05,6.674796243999032e-06,4.861898803422392e-06,
ADGRG4,ENSG00000156920.11,chrX,100000.0,100k,6.669268926377e-06,6.905650637424241e-06,6.612047516274694e-06,2.3638171104724095e-07,
ADGRG4,ENSG00000156920.11,chrX,500000.0,500k,6.614746364931224e-06,6.6557690383624196e-06,6.602604792667578e-06,4.1022673431195345e-08,
ADIG,ENSG00000182035.13,chr20,0.0,0,0.0004379067434652,0.0010175183790952,0.0003814757590157,0.0005796116356299999,
ADIG,ENSG00000182035.13,chr20,20.0,20,0.0004793732761244,0.0012794998035643,0.0003847885721479,0.0008001265274399001,
ADIG,ENSG00000182035.13,chr20,30.0,30,0.0004625591204019,0.0013889600093351,0.0003768514560838,0.0009264008889332,
ADIG,ENSG00000182035.13,chr20,100.0,100,0.0008539350519158,0.0029683256895653,0.0004007357380533,0.0021143906376495003,
ADIG,ENSG00000182035.13,chr20,1000.0,1k,0.0008847740236187,0.001491262248101,0.0004493125496253,0.0006064882244822999,
ADIG,ENSG00000182035.13,chr20,10000.0,10k,0.0004967995440939,0.000652958494104,0.0004498861892418,0.0001561589500101001,
ADIG,ENSG00000182035.13,chr20,100000.0,100k,0.0004890785198514,0.0006335075784204,0.000437230765596,0.00014442905856899997,
ADIG,ENSG00000182035.13,chr20,500000.0,500k,0.0004297634985508,0.0004300074148272,0.0004304637802691,2.4391627639999995e-07,
ADRB3,ENSG00000188778.6,chr8,0.0,0,0.0121608079513276,0.5160376175581332,0.0003830939629866,0.5038768096068056,
ADRB3,ENSG00000188778.6,chr8,20.0,20,0.0146750560740917,0.4569985116373784,0.0003988872964463,0.4423234555632867,
ADRB3,ENSG00000188778.6,chr8,30.0,30,0.0365037916309335,0.5661723212600699,0.000398235969102,0.5296685296291364,
ADRB3,ENSG00000188778.6,chr8,100.0,100,0.0204793150242414,0.5073643781466354,0.0019238819958261,0.486885063122394,
ADRB3,ENSG00000188778.6,chr8,1000.0,1k,0.0019038751085758,0.0329682789503966,0.0008701105935493,0.031064403841820798,
ADRB3,ENSG00000188778.6,chr8,10000.0,10k,0.0014502044657272,0.0076814648525909,0.0009073192752772,0.0062312603868637,
ADRB3,ENSG00000188778.6,chr8,100000.0,100k,0.0009017709794261,0.0009682591788679,0.0009176838153134,6.648819944180006e-05,
ADRB3,ENSG00000188778.6,chr8,500000.0,500k,0.0009204877261452,0.0009181655579182,0.0009191094246778,-2.322168226999953e-06,
AGBL1,ENSG00000273540.5,chr15,0.0,0,0.0358037268403847,0.1316078542610272,9.606015011649582e-05,0.0958041274206425,
AGBL1,ENSG00000273540.5,chr15,20.0,20,0.0163094076570606,0.1031319332214173,9.492628330972052e-05,0.0868225255643567,
AGBL1,ENSG00000273540.5,chr15,30.0,30,0.0277161760190362,0.1352199900749176,9.00723166421762e-05,0.10750381405588141,
AGBL1,ENSG00000273540.5,chr15,100.0,100,0.0061992254531215,0.0976767108895863,9.186010263685802e-05,0.09147748543646479,
AGBL1,ENSG00000273540.5,chr15,1000.0,1k,0.0005406883375218,0.0082116226181431,0.0002056736010093,0.0076709342806212995,
AGBL1,ENSG00000273540.5,chr15,10000.0,10k,0.0003370740359749,0.0010952794609204,0.0002940142843637,0.0007582054249454999,
AGBL1,ENSG00000273540.5,chr15,100000.0,100k,0.0003067599365083,0.0004729335111354,0.0002944394083288,0.0001661735746271,
AGBL1,ENSG00000273540.5,chr15,500000.0,500k,0.0002964646247059,0.000297038798768,0.0002952887434805,5.741740621000046e-07,
AGTR2,ENSG00000180772.8,chrX,0.0,0,0.0349716304501205,0.4619080536287844,0.0005878325314941,0.42693642317866387,
AGTR2,ENSG00000180772.8,chrX,20.0,20,0.0309168513736098,0.3522418787913809,0.0010066293058947,0.32132502741777114,
AGTR2,ENSG00000180772.8,chrX,30.0,30,0.0737888938653849,0.7129075256902001,0.0006919049054302,0.6391186318248152,
AGTR2,ENSG00000180772.8,chrX,100.0,100,0.0106072997761092,0.2279675955286942,0.000805019598948,0.217360295752585,
AGTR2,ENSG00000180772.8,chrX,1000.0,1k,0.0072130758986019,0.0754833043609809,0.0027934599918871,0.068270228462379,
AGTR2,ENSG00000180772.8,chrX,10000.0,10k,0.006344960195059,0.0156733804391461,0.0042989508123246,0.009328420244087098,
AGTR2,ENSG00000180772.8,chrX,100000.0,100k,0.0045614872678045,0.0063133917852589,0.0043004235555497,0.0017519045174544,
AGTR2,ENSG00000180772.8,chrX,500000.0,500k,0.0043718453574595,0.0043401314369452,0.0043679356815854,-3.171392051429939e-05,
AICDA,ENSG00000111732.12,chr12,0.0,0,0.0005294875391799,0.0025709331368323,0.000109394843577,0.0020414455976524,
AICDA,ENSG00000111732.12,chr12,20.0,20,0.0003703537197755,0.0010979477886278,8.359823168307296e-05,0.0007275940688523,
AICDA,ENSG00000111732.12,chr12,30.0,30,0.0003357666466947,0.0013117352287183,7.165780384535791e-05,0.0009759685820236,
AICDA,ENSG00000111732.12,chr12,100.0,100,0.0003091489499999,0.0025963590789276,8.677455779662542e-05,0.0022872101289277,
AICDA,ENSG00000111732.12,chr12,1000.0,1k,0.0002116858475031,0.0016568298390693,0.0001021308099256,0.0014451439915662,
AICDA,ENSG00000111732.12,chr12,10000.0,10k,0.0001757544626208,0.0003136639428726,0.0001552149555359,0.00013790948025179997,
AICDA,ENSG00000111732.12,chr12,100000.0,100k,0.000149086317308,0.0001490252198159,0.0001512021414478,-6.109749210001674e-08,
AICDA,ENSG00000111732.12,chr12,500000.0,500k,0.000151532816284,0.0001510194236091,0.0001522384574328,-5.133926748999745e-07,
AIPL1,ENSG00000129221.16,chr17,0.0,0,0.211993025299396,1.8309918375181315,2.6107904679950978e-05,1.6189988122187355,
AIPL1,ENSG00000129221.16,chr17,20.0,20,0.036586044051295,1.1558439107718077,2.206507941429728e-05,1.1192578667205126,
AIPL1,ENSG00000129221.16,chr17,30.0,30,0.2855429210536611,1.6198480202661478,3.8391676789833525e-05,1.3343050992124867,
AIPL1,ENSG00000129221.16,chr17,100.0,100,0.1749993757159572,1.414159686597379,2.28781820792653e-05,1.2391603108814218,
AIPL1,ENSG00000129221.16,chr17,1000.0,1k,0.0143365980356641,0.4112953928761767,1.4529808891781487e-05,0.3969587948405126,
AIPL1,ENSG00000129221.16,chr17,10000.0,10k,2.9877105639027892e-05,5.181072508548634e-05,1.994000652673532e-05,2.193361944645845e-05,
AIPL1,ENSG00000129221.16,chr17,100000.0,100k,2.2206177694007156e-05,2.4780573066233058e-05,2.1283576569676595e-05,2.574395372225901e-06,
AIPL1,ENSG00000129221.16,chr17,500000.0,500k,2.107255501703817e-05,2.1298701308809184e-05,2.1163161635218235e-05,2.261462917710157e-07,
AIRE,ENSG00000160224.17,chr21,0.0,0,0.0010802882279613,0.1289338066231694,2.2948772313156608e-05,0.1278535183952081,
AIRE,ENSG00000160224.17,chr21,20.0,20,0.0046583020437819,0.1780766518346609,2.103867812928998e-05,0.173418349790879,
AIRE,ENSG00000160224.17,chr21,30.0,30,0.0035872924385453,0.1879730074641844,1.8951265874756312e-05,0.1843857150256391,
AIRE,ENSG00000160224.17,chr21,100.0,100,0.0041524687814362,0.2830065615046256,6.150310010395774e-05,0.2788540927231894,
AIRE,ENSG00000160224.17,chr21,1000.0,1k,0.0017406903862168,0.0499186390272371,0.0002705797864667,0.048177948641020304,
AIRE,ENSG00000160224.17,chr21,10000.0,10k,0.0005967347639596,0.0042424788378103,0.0002675584220944,0.0036457440738507,
AIRE,ENSG00000160224.17,chr21,100000.0,100k,0.0002729006308392,0.0002944442745145,0.000269970825493,2.154364367529997e-05,
AIRE,ENSG00000160224.17,chr21,500000.0,500k,0.0002719666838328,0.0002694999473095,0.0002712341371371,-2.4667365232999903e-06,
AKAP4,ENSG00000147081.15,chrX,0.0,0,0.0222811121966881,0.2455917475601345,2.8189631254270627e-05,0.2233106353634464,
AKAP4,ENSG00000147081.15,chrX,20.0,20,0.0162656060122476,0.2247899450986441,2.6312772204013527e-05,0.2085243390863965,
AKAP4,ENSG00000147081.15,chrX,30.0,30,0.0266229362319498,0.275426497887308,2.6152943684031054e-05,0.2488035616553582,
AKAP4,ENSG00000147081.15,chrX,100.0,100,0.0436855418212815,0.2633091237226204,2.7249038095973085e-05,0.21962358190133888,
AKAP4,ENSG00000147081.15,chrX,1000.0,1k,0.0009080259727612,0.0161568148235429,3.4728920002817964e-05,0.0152487888507817,
AKAP4,ENSG00000147081.15,chrX,10000.0,10k,5.846310695803908e-05,9.51193492768297e-05,4.029653767912866e-05,3.6656242318790626e-05,
AKAP4,ENSG00000147081.15,chrX,100000.0,100k,4.283780056410662e-05,4.527898135669856e-05,4.1568725306776e-05,2.4411807925919356e-06,
AKAP4,ENSG00000147081.15,chrX,500000.0,500k,4.165139265265498e-05,4.18272018031894e-05,4.1599050844803295e-05,1.758091505344147e-07,
AKNAD1,ENSG00000162641.20,chr1,0.0,0,0.0386062831246464,0.0936874427242119,0.0304124745809017,0.05508115959956549,
AKNAD1,ENSG00000162641.20,chr1,20.0,20,0.0570166927998903,0.1170255248384019,0.0305347307041656,0.060008832038511595,
AKNAD1,ENSG00000162641.20,chr1,30.0,30,0.0679286503755434,0.1178926849781369,0.0338369876960709,0.04996403460259351,
AKNAD1,ENSG00000162641.20,chr1,100.0,100,0.0541134543341096,0.0753731679803766,0.0437119193705647,0.021259713646267005,
AKNAD1,ENSG00000162641.20,chr1,1000.0,1k,0.0427769123887177,0.0575073543327857,0.0394587555866774,0.014730441944068001,
AKNAD1,ENSG00000162641.20,chr1,10000.0,10k,0.0411282578525666,0.0453306287985258,0.0400058080591495,0.004202370945959197,
AKNAD1,ENSG00000162641.20,chr1,100000.0,100k,0.0403075429827114,0.0408378146838412,0.0401100552750297,0.0005302717011297989,
AKNAD1,ENSG00000162641.20,chr1,500000.0,500k,0.040085760627625,0.0401198504157487,0.0401010505806317,3.408978812369928e-05,
ALG1L2,ENSG00000251287.9,chr3,0.0,0,0.0001083346963484,0.0007117322551343,2.827493691607275e-05,0.0006033975587859,
ALG1L2,ENSG00000251287.9,chr3,20.0,20,8.223801019499026e-05,0.000514146187281,2.5346546826397965e-05,0.00043190817708600975,
ALG1L2,ENSG00000251287.9,chr3,30.0,30,0.0001442307351996,0.0012969137936405,2.490080930904022e-05,0.0011526830584409,
ALG1L2,ENSG00000251287.9,chr3,100.0,100,0.0002546910059051,0.0024387895648781,2.705063607249172e-05,0.0021840985589729996,
ALG1L2,ENSG00000251287.9,chr3,1000.0,1k,9.152529267562404e-05,0.0003609177242524,3.998190857296853e-05,0.00026939243157677597,
ALG1L2,ENSG00000251287.9,chr3,10000.0,10k,6.137015677428013e-05,0.000143409636898,3.9121051805670695e-05,8.203948012371987e-05,
ALG1L2,ENSG00000251287.9,chr3,100000.0,100k,3.816643212275198e-05,3.96391250690321e-05,3.837128367303243e-05,1.472692946280118e-06,
ALG1L2,ENSG00000251287.9,chr3,500000.0,500k,3.822124289649929e-05,3.8076856007608166e-05,3.8330089156551974e-05,-1.4438688889112665e-07,
ALK,ENSG00000171094.18,chr2,0.0,0,0.000752772305058,0.0018063802515716,0.0005621228363676,0.0010536079465136,
ALK,ENSG00000171094.18,chr2,20.0,20,0.0007966543688015,0.0018196443880556,0.0005570899260339,0.0010229900192541001,
ALK,ENSG00000171094.18,chr2,30.0,30,0.0010925810540466,0.0025017810972255,0.0005562997188089,0.0014092000431789001,
ALK,ENSG00000171094.18,chr2,100.0,100,0.0008538062002602,0.0023273278561908,0.0005468333933459,0.0014735216559306,
ALK,ENSG00000171094.18,chr2,1000.0,1k,0.0007935597937692,0.0019772466863978,0.0005521769226863,0.0011836868926286,
ALK,ENSG00000171094.18,chr2,10000.0,10k,0.000972371781497,0.0026727947187276,0.0005384866276413,0.0017004229372306,
ALK,ENSG00000171094.18,chr2,100000.0,100k,0.0006363991001472,0.0009148949202444,0.0005279356669775,0.0002784958200971999,
ALK,ENSG00000171094.18,chr2,500000.0,500k,0.0006430123852042,0.000872458483908,0.0005019174847296,0.00022944609870380003,
ALOX12B,ENSG00000179477.11,chr17,0.0,0,0.0081979557940098,0.1355589686319608,0.0004699726468059,0.12736101283795098,
ALOX12B,ENSG00000179477.11,chr17,20.0,20,0.0065971516965975,0.1331021122700828,0.0003714206666753,0.12650496057348531,
ALOX12B,ENSG00000179477.11,chr17,30.0,30,0.0213267819331028,0.2555474763829082,0.0004877786450867,0.2342206944498054,
ALOX12B,ENSG00000179477.11,chr17,100.0,100,0.0043697370188162,0.0981455071910186,0.0002964335370917,0.0937757701722024,
ALOX12B,ENSG00000179477.11,chr17,1000.0,1k,0.0079466823259115,0.1380615106157726,0.0009889942788237,0.1301148282898611,
ALOX12B,ENSG00000179477.11,chr17,10000.0,10k,0.0079727076688607,0.0454444087198215,0.0008600034874289,0.0374717010509608,
ALOX12B,ENSG00000179477.11,chr17,100000.0,100k,0.0008586825137037,0.0008679172290267,0.0008644977821753,9.234715323000052e-06,
ALOX12B,ENSG00000179477.11,chr17,500000.0,500k,0.0008667862451067,0.0008687177663826,0.0008678824270624,1.931521275899987e-06,
ALOXE3,ENSG00000179148.11,chr17,0.0,0,0.000921251270605,0.0102045495864734,0.0007020776992184,0.0092832983158684,
ALOXE3,ENSG00000179148.11,chr17,20.0,20,0.0009994373512412,0.0046709615311691,0.0006985372673534,0.0036715241799279005,
ALOXE3,ENSG00000179148.11,chr17,30.0,30,0.0012479050687518,0.0096058868223092,0.0007296014523767,0.0083579817535574,
ALOXE3,ENSG00000179148.11,chr17,100.0,100,0.0009236495566648,0.0032171991129304,0.000642163782471,0.0022935495562655998,
ALOXE3,ENSG00000179148.11,chr17,1000.0,1k,0.0006263812270354,0.0125542678783746,0.0006743257473165,0.0119278866513392,
ALOXE3,ENSG00000179148.11,chr17,10000.0,10k,0.0007668133410883,0.0009574928092594,0.0006870595248072,0.0001906794681711,
ALOXE3,ENSG00000179148.11,chr17,100000.0,100k,0.0006950696499505,0.000702249953722,0.0006886551517126,7.180303771500002e-06,
ALOXE3,ENSG00000179148.11,chr17,500000.0,500k,0.0006913384627887,0.0006925117797928,0.0006866688551608,1.1733170040999826e-06,
ALPG,ENSG00000163286.9,chr2,0.0,0,0.0124097250899796,0.4826442123307945,3.2848810899196086e-05,0.4702344872408149,
ALPG,ENSG00000163286.9,chr2,20.0,20,0.006826914009731,0.4181360410305881,3.2364643503752967e-05,0.4113091270208571,
ALPG,ENSG00000163286.9,chr2,30.0,30,0.0087366206810439,0.6199194618679926,3.5710196604881296e-05,0.6111828411869488,
ALPG,ENSG00000163286.9,chr2,100.0,100,0.0131792868144585,0.7400625163599172,4.528150313174519e-05,0.7268832295454587,
ALPG,ENSG00000163286.9,chr2,1000.0,1k,0.0004150881769128,0.0095959014391105,4.859185548090944e-05,0.0091808132621977,
ALPG,ENSG00000163286.9,chr2,10000.0,10k,0.0001046698495776,0.0003204216117149,4.933898897856626e-05,0.00021575176213730002,
ALPG,ENSG00000163286.9,chr2,100000.0,100k,5.015677897267197e-05,5.161600002424939e-05,4.9979102752493224e-05,1.4592210515774204e-06,
ALPG,ENSG00000163286.9,chr2,500000.0,500k,4.98858062692184e-05,5.010862878377043e-05,4.981295082477292e-05,2.2282251455202486e-07,
ALPI,ENSG00000163295.5,chr2,0.0,0,0.0463672920355129,1.3427571795895072,0.0005085578831217,1.2963898875539943,
ALPI,ENSG00000163295.5,chr2,20.0,20,0.0280026397357073,0.9092760668450036,0.000491311656806,0.8812734271092963,
ALPI,ENSG00000163295.5,chr2,30.0,30,0.0243854805210138,1.3181494651094612,0.0005033792609583,1.2937639845884474,
ALPI,ENSG00000163295.5,chr2,100.0,100,0.2560940902054155,2.318238892317275,0.0023457899020531,2.0621448021118596,
ALPI,ENSG00000163295.5,chr2,1000.0,1k,0.0224482610127751,0.368649306281809,0.00222214965545,0.3462010452690339,
ALPI,ENSG00000163295.5,chr2,10000.0,10k,0.0081119371694018,0.1181264998246796,0.0023979504739285,0.1100145626552778,
ALPI,ENSG00000163295.5,chr2,100000.0,100k,0.0024070184717255,0.0025370396679265,0.0023994152867514,0.00013002119620100002,
ALPI,ENSG00000163295.5,chr2,500000.0,500k,0.0024144620281809,0.002424426412201,0.0023949975139308,9.9643840200999e-06,
ALPP,ENSG00000163283.7,chr2,0.0,0,0.0136379712953136,0.7840869858926767,0.0001399423767231,0.770449014597363,
ALPP,ENSG00000163283.7,chr2,20.0,20,0.0126273310699433,0.7646303942657795,0.0001329798566409,0.7520030631958362,
ALPP,ENSG00000163283.7,chr2,30.0,30,0.0393818113029544,1.3939028492294074,0.0001138386589794,1.354521037926453,
ALPP,ENSG00000163283.7,chr2,100.0,100,0.0156888027021281,1.060722762039877,0.0001188056714324,1.045033959337749,
ALPP,ENSG00000163283.7,chr2,1000.0,1k,0.0003553383978162,0.0029098179343739,0.0001234573678409,0.0025544795365577003,
ALPP,ENSG00000163283.7,chr2,10000.0,10k,0.0003119196224776,0.0008152359026596,0.000139901794243,0.0005033162801820001,
ALPP,ENSG00000163283.7,chr2,100000.0,100k,0.000137260671583,0.000139557361779,0.0001371793529929,2.296690195999982e-06,
ALPP,ENSG00000163283.7,chr2,500000.0,500k,0.0001374375629721,0.0001373724323093,0.0001371860462872,-6.51306627999905e-08,
ALX1,ENSG00000180318.4,chr12,0.0,0,0.0004328254917249,0.0050267425962341,8.348458115482275e-05,0.0045939171045092,
ALX1,ENSG00000180318.4,chr12,20.0,20,0.0002518416637878,0.0035634958514628,7.88913649449217e-05,0.003311654187675,
ALX1,ENSG00000180318.4,chr12,30.0,30,0.0002031073956194,0.0035814989271595,7.396976329342163e-05,0.0033783915315401,
ALX1,ENSG00000180318.4,chr12,100.0,100,0.0006270643053954,0.0063445796710714,0.0001316965954667,0.005717515365676,
ALX1,ENSG00000180318.4,chr12,1000.0,1k,0.0003626019856308,0.0019285673351473,0.0001890683431983,0.0015659653495165,
ALX1,ENSG00000180318.4,chr12,10000.0,10k,0.0004593087061538,0.0019624867131786,0.0001824315043625,0.0015031780070248002,
ALX1,ENSG00000180318.4,chr12,100000.0,100k,0.0002975143001227,0.00075603301134,0.0001747605326368,0.00045851871121730005,
ALX1,ENSG00000180318.4,chr12,500000.0,500k,0.0001823571819812,0.0001821379140571,0.0001840906520764,-2.1926792410001243e-07,
ALX4,ENSG00000052850.8,chr11,0.0,0,0.0003237987169472,0.0030097491461307,8.874481178756199e-05,0.0026859504291835,
ALX4,ENSG00000052850.8,chr11,20.0,20,0.0001698204640606,0.0012055921855493,8.123941638216837e-05,0.0010357717214887,
ALX4,ENSG00000052850.8,chr11,30.0,30,0.0002214430472825,0.0018299071925645,8.326733012646523e-05,0.001608464145282,
ALX4,ENSG00000052850.8,chr11,100.0,100,0.0002417711724636,0.0019139975773675,7.663754538219293e-05,0.0016722264049038999,
ALX4,ENSG00000052850.8,chr11,1000.0,1k,0.0001303106099478,0.0003917808844269,8.189250891751214e-05,0.0002614702744791,
ALX4,ENSG00000052850.8,chr11,10000.0,10k,0.0001045305432093,0.0001878653981407,8.594652729862025e-05,8.333485493139999e-05,
ALX4,ENSG00000052850.8,chr11,100000.0,100k,8.929034490655047e-05,0.0001192686260416,8.242079390827879e-05,2.997828113504953e-05,
ALX4,ENSG00000052850.8,chr11,500000.0,500k,8.314814341584216e-05,8.311482095327574e-05,8.342800456926564e-05,-3.3322462566419105e-08,
AMBN,ENSG00000178522.15,chr4,0.0,0,0.0340598336840176,0.1998010908356609,0.0009668169220834,0.16574125715164328,
AMBN,ENSG00000178522.15,chr4,20.0,20,0.0203591353690376,0.2027152195668445,0.0006373443145816,0.18235608419780688,
AMBN,ENSG00000178522.15,chr4,30.0,30,0.0243133664227997,0.193333685552042,0.0004047106451479,0.1690203191292423,
AMBN,ENSG00000178522.15,chr4,100.0,100,0.028983179981074,0.2996549816277785,0.0006567932656657,0.27067180164670446,
AMBN,ENSG00000178522.15,chr4,1000.0,1k,0.0012027629993537,0.0194014506986376,7.85713267621945e-05,0.0181986876992839,
AMBN,ENSG00000178522.15,chr4,10000.0,10k,0.000476267296949,0.0037531179209048,0.0001029807207624,0.0032768506239558,
AMBN,ENSG00000178522.15,chr4,100000.0,100k,0.0001135185294335,0.0001348829209415,0.0001106613286467,2.136439150799999e-05,
AMBN,ENSG00000178522.15,chr4,500000.0,500k,0.0001098913903157,0.0001115426289649,0.0001093198568244,1.6512386491999992e-06,
AMELX,ENSG00000125363.14,chrX,0.0,0,0.0019016656826765,0.0160445131856203,0.0002357610256937,0.0141428475029438,
AMELX,ENSG00000125363.14,chrX,20.0,20,0.0020392257057606,0.0222929431885756,0.000261110433022,0.020253717482814997,
AMELX,ENSG00000125363.14,chrX,30.0,30,0.0038435103002096,0.0474407654558232,0.0002215730501142,0.0435972551556136,
AMELX,ENSG00000125363.14,chrX,100.0,100,0.0015386631790296,0.035312457848829,0.0002352164672318,0.0337737946697994,
AMELX,ENSG00000125363.14,chrX,1000.0,1k,0.0002474046116666,0.0004897869773917,0.0002338443950655,0.00024238236572509997,
AMELX,ENSG00000125363.14,chrX,10000.0,10k,0.0002179146095806,0.0002742765891803,0.0002079653185263,5.6361979599699993e-05,
AMELX,ENSG00000125363.14,chrX,100000.0,100k,0.0002192513175596,0.0002581488310367,0.0002040959266792,3.889751347709998e-05,
AMELX,ENSG00000125363.14,chrX,500000.0,500k,0.0002087845671987,0.0002086574767189,0.0002093993489384,-1.270904797999971e-07,
AMELY,ENSG00000099721.16,chrY,0.0,0,0.0523601136614379,0.1042195173548547,0.0295272403798043,0.0518594036934168,
AMELY,ENSG00000099721.16,chrY,20.0,20,0.0534877519224977,0.0919111026909553,0.0270167010596004,0.0384233507684576,
AMELY,ENSG00000099721.16,chrY,30.0,30,0.0544081437287803,0.0936367632244702,0.0286329355719962,0.039228619495689905,
AMELY,ENSG00000099721.16,chrY,100.0,100,0.0653342745219291,0.1057596467320525,0.0355312510260957,0.040425372210123406,
AMELY,ENSG00000099721.16,chrY,1000.0,1k,0.0343501678863724,0.0746163561782528,0.0246083261352831,0.040266188291880396,
AMELY,ENSG00000099721.16,chrY,10000.0,10k,0.0399945513026014,0.0712361046694461,0.0360777600985174,0.031241553366844706,
AMELY,ENSG00000099721.16,chrY,100000.0,100k,0.0375126518342014,0.0462982143353573,0.0358633787274152,0.008785562501155898,
AMELY,ENSG00000099721.16,chrY,500000.0,500k,0.035573691788896,0.0354712795480771,0.0358589918953294,-0.00010241224081890266,
AMER2,ENSG00000165566.13,chr13,0.0,0,0.0043311493923929,0.025373933447467,0.0003693361916309,0.0210427840550741,
AMER2,ENSG00000165566.13,chr13,20.0,20,0.0028412155164566,0.0222469411432211,0.0003516075746718,0.0194057256267645,
AMER2,ENSG00000165566.13,chr13,30.0,30,0.0015245860809213,0.015150062258786,0.0003504770660732,0.0136254761778647,
AMER2,ENSG00000165566.13,chr13,100.0,100,0.0009013696970241,0.0053734793200111,0.000365581793603,0.004472109622987,
AMER2,ENSG00000165566.13,chr13,1000.0,1k,0.0008095336660071,0.0048338882634413,0.0003795547672792,0.0040243545974342,
AMER2,ENSG00000165566.13,chr13,10000.0,10k,0.0009380272902082,0.0160148050411039,0.0003877309265285,0.015076777750895701,
AMER2,ENSG00000165566.13,chr13,100000.0,100k,0.0004004244421443,0.0004227613640891,0.0003958337876728,2.2336921944799987e-05,
AMER2,ENSG00000165566.13,chr13,500000.0,500k,0.000392338403465,0.0003936435013331,0.0003945285343127,1.305097868099965e-06,
AMER3,ENSG00000178171.12,chr2,0.0,0,0.0002024431643016,0.0028889854822289,2.0089701054248277e-05,0.0026865423179273,
AMER3,ENSG00000178171.12,chr2,20.0,20,0.0002922054385144,0.0037183009695109,2.045735800152301e-05,0.0034260955309965,
AMER3,ENSG00000178171.12,chr2,30.0,30,0.0003241415677999,0.005395331867005,2.0395766236530453e-05,0.0050711902992051,
AMER3,ENSG00000178171.12,chr2,100.0,100,0.0003616335062106,0.0058136369555376,2.7669714946874895e-05,0.005452003449327,
AMER3,ENSG00000178171.12,chr2,1000.0,1k,0.0004404346699688,0.0033378955990133,2.7191789790840235e-05,0.0028974609290445,
AMER3,ENSG00000178171.12,chr2,10000.0,10k,0.0002226660430485,0.0009340400883831,2.6360510293765832e-05,0.0007113740453346,
AMER3,ENSG00000178171.12,chr2,100000.0,100k,2.83153954060646e-05,3.388532664182086e-05,2.7317008877109903e-05,5.569931235756263e-06,
AMER3,ENSG00000178171.12,chr2,500000.0,500k,2.7138961229690916e-05,2.7388703606580184e-05,2.7338977960389697e-05,2.4974237688926845e-07,
AMTN,ENSG00000187689.10,chr4,0.0,0,0.0009621469753061,0.0545517015573105,2.2812270891691987e-05,0.0535895545820044,
AMTN,ENSG00000187689.10,chr4,20.0,20,0.0013413893924499,0.0440624374016408,2.1780280187312616e-05,0.0427210480091909,
AMTN,ENSG00000187689.10,chr4,30.0,30,0.0017817647629386,0.044706878314788,2.2546775600416937e-05,0.0429251135518494,
AMTN,ENSG00000187689.10,chr4,100.0,100,0.0014858725139723,0.1105114493339367,1.8554601523012487e-05,0.1090255768199644,
AMTN,ENSG00000187689.10,chr4,1000.0,1k,6.96683972596e-05,0.0010949662451042,2.729516205755977e-05,0.0010252978478446,
AMTN,ENSG00000187689.10,chr4,10000.0,10k,4.4169714704614023e-05,0.0001627927870899,2.7361178807439403e-05,0.00011862307238528596,
AMTN,ENSG00000187689.10,chr4,100000.0,100k,2.9364268184589623e-05,3.533213971427735e-05,2.8083387089285378e-05,5.9678715296877285e-06,
AMTN,ENSG00000187689.10,chr4,500000.0,500k,2.8732634184950792e-05,2.9774742964619467e-05,2.8706784823715893e-05,1.0421087796686744e-06,
AMY1A,ENSG00000237763.10,chr1,0.0,0,0.000593722091621,0.0170979935405533,2.613340883964173e-05,0.0165042714489323,
AMY1A,ENSG00000237763.10,chr1,20.0,20,0.0003483898446241,0.0107156601351548,2.7019717528612864e-05,0.010367270290530702,
AMY1A,ENSG00000237763.10,chr1,30.0,30,0.0004807041698355,0.0127842579501564,2.834859960082843e-05,0.0123035537803209,
AMY1A,ENSG00000237763.10,chr1,100.0,100,0.0006540318834469,0.0159293058621856,3.0187312968272044e-05,0.015275273978738698,
AMY1A,ENSG00000237763.10,chr1,1000.0,1k,0.0002704257492975,0.002113796944376,3.290621297345363e-05,0.0018433711950785,
